method;params;ber percent;snr db;psnr db
tone insertion;f0=18757, f1=21703;0.6390426823226318;30.825594606920905;46.458593576012596
tone insertion;f0=10685, f1=13277;1.6925148013277844;30.756930251871832;46.38992922044308
tone insertion;f0=433, f1=511;32.35754496135553;30.673052872724288;46.306051841950016
